Hometown,lon,lat
"Jay, Florida",-87.151359,30.9529611
"Kingsport, Tennessee",-82.5618186,36.548434
"Strathroy, Ontario",-81.62323330000001,42.95542
"Peoria, Arizona",-112.2373779,33.5805955
"Somerset, England",-2.9262307,51.105097
"Newcastle, Australia",151.7816802,-32.9282712
"Munster, Indiana",-87.5125412,41.5644798
"Ft. Payne, Alabama",-85.7196893,34.4442547
"Lynn Haven, Florida",-85.64826099999999,30.2454776
"Harrisburg, Pennsylvania",-76.8867008,40.2731911
"Cameron Park, California",-120.9871643,38.6687929
"Gold Coast, Australia",153.4,-28.016667
"San Marcos, California",-117.1661449,33.1433723
"St. Petersburg, Florida",-82.6384451,27.7671271
"Bolton, England",-2.4282192,53.57686469999999
"Mechanicsville, Virginia",-77.3733139,37.6087561
"Belden, Mississippi",-88.7882609,34.3105928
"Warsaw, Poland",21.0122287,52.2296756
"Palm City, Florida",-80.2661591,27.1678268
"Patras, Greece",21.734574,38.2466395
"Leoma, Tennessee",-87.34807339999999,35.1614699
"Bogdan Voda, Romania",24.2629935,47.6921129
"Branford, Conn.",-72.81411849999999,41.2799027
"Mize, Mississippi",-89.5559023,31.8684927
"Athens, Greece",23.7275388,37.9838096
"Paralimni, Cyprus",33.9814728,35.0375882
"Cairo, Georgia",-84.2012897,30.8774132
"Boblingen, Germany",9.0073513,48.6845486
"Pittsford, New York",-77.5149969,43.0906186
"Hafnarfjörður, Iceland",-21.9546958,64.06689349999999
"Ft. Myers, Florida",-81.8723084,26.640628
"Kuwait City, Kuwait",47.9774052,29.375859
"Park Ridge, Illinois",-87.84061919999999,42.0111412
"Castel San Peitro, Switzerland",9.0065607,45.8631731
"Moscow, Russia",37.6173,55.755826
"St.Albert, California",-119.4179324,36.778261
"Tupelo, Mississippi",-88.7033859,34.2576066
"Spanish Fort, Alabama",-87.9108534,30.6685159
"Durban, South                                                                Africa",31.0218404,-29.85868039999999
"Penryn, California",-121.1692868,38.8519794
"Melbourne, Florida",-80.60810889999999,28.0836269
"Danville, California",-121.9999606,37.8215929
"Charleston, South Carolina",-79.93105120000001,32.7764749
"Port Elizabeth, South Africa",25.6022423,-33.9608369
"Wisconsin Dells, Wisconsin",-89.7709579,43.6274794
"Springfield, Illinois",-89.6501481,39.78172130000001
"Ann Arbor, Michigan",-83.7430378,42.2808256
"Johannesburg, South Africa",28.0473051,-26.2041028
"Hinsdale, Illinois",-87.9370052,41.8008642
"Overland Park, Kan.",-94.6707917,38.9822282
"Maple Valley, Washington",-122.0453589,47.3903403
"Johns Creek, Georgia",-84.198579,34.0289259
"Eijsden, Netherlands",5.7077516,50.77734239999999
"Davidson, North Carolina",-80.8486846,35.4993031
"Alexander City, Alabama",-85.9538532,32.944012
"Minneapolis, Min.",-93.2650108,44.977753
"Aalborg, Denmark",9.921747,57.0488195
"York, Pennsylvania",-76.727745,39.9625984
"Waxhaw, North Carolina",-80.7434019,34.9245935
"Elmshorn, Germany",9.6632521,53.7513549
"Holland, Michigan",-86.1089301,42.7875235
"Santa Cruz, California",-122.0307963,36.9741171
"Bloemfontein, South Africa",26.1595761,-29.085214
"Istanbul, Turkey",28.9783589,41.0082376
"Crestwood, Kentucky",-85.4724593,38.3242355
"Korneuburg, Austria",16.33149,48.34472
"Dresden, Germany",13.7372621,51.0504088
"Nagykanizsa, Hungary",16.9896796,46.4590218
"Oviedo, Florida",-81.20812029999999,28.669997
"Frostproof, Florida",-81.5306313,27.7458626
"Leawood, Kan.",-94.6169012,38.966673
"Auckland, New Zealand",174.7644881,-36.85088270000001
"Colorado Springs, Colorado",-104.8213634,38.8338816
"Szeged, Hungary",20.1414253,46.2530102
"West Chicago, Illinois",-88.2039607,41.8847507
"Limassol, Cyprus",33.0413055,34.6786322
"Westminster, South Carolina",-83.0965425,34.6648197
"Framingham, Massachussets",-71.4161565,42.279286
"Radnor, Pennsylvania",-75.3599105,40.0462208
"Madison, Wisconsin",-89.4007501,43.0721661
"Westmont, Illinois",-87.9756175,41.7958639
"Elkridge, Maryland",-76.7625073,39.1978788
"Yorba Linda, California",-117.8132571,33.88850350000001
"Mezokovesd, Hungary",20.5698525,47.8074617
"Herriman, Utah",-112.0329938,40.5141147
"Colorado Springs, Co.",-104.8213634,38.8338816
"Wasenberg, Germany",6.1555425,51.1012901
"Kingwood, Texas",-95.18447739999999,30.0500255
"Fujian, China",119.2965899,26.0998199
"Essingen, Germany",10.0284452,48.8100763
"Eldersburg, Maryland",-76.9502567,39.40371469999999
"Minnetonka, Minnesota",-93.4687489,44.9211836
"Bloomington, Illinois",-88.99368729999999,40.4842027
"LaGrange Park, Illinois",-87.86172599999999,41.8347535
"Tsukuba, Japan",140.0764454,36.0835255
"Canton, Mississippi",-90.0367512,32.6126381
"Holtsville, New York",-73.0451085,40.8153762
"Spring Lake, Michigan",-86.19699709999999,43.07696250000001
"Perkasie, Pennsylvania",-75.29267600000001,40.372048
"Winchester, Tennessee",-86.11220709999999,35.1859163
"Deland, Florida",-81.3031179,29.028318
"Chattanooga, Tennessee",-85.3093995,35.0457984
"North Canton, Ohio",-81.4023356,40.875891
"Normandy Park, Washington",-122.3406799,47.4362103
"Las Vegas, Nev.",-115.1391009,36.171563
"Plovdiv, Bulgaria",24.7452904,42.1354079
"Independence, Kentucky",-84.54410899999999,38.94311829999999
"Winter Garden, Florida",-81.58618469999999,28.5652787
"Cypress, Texas",-95.6937856,29.9716905
"Cairo, Egypt",31.2357116,30.0444196
"Nevada, Missouri",-94.3546719,37.83920519999999
"Helsingborg, Sweden",12.6945121,56.0464674
"Haifa, Israel",34.989571,32.7940463
"Sydney, Australia",151.2092955,-33.8688197
"Round Rock, Texas",-97.678896,30.5082551
"Rochester, Minnesota",-92.4801989,44.0121221
"Soquel, California",-121.9573713,36.9881855
"Drayton Valley, Alabama",-86.902298,32.3182314
"Wichita, Kan.",-97.33005299999999,37.68717609999999
"Nässjö, Sweden",14.6967247,57.65303549999999
"Swedesboro, New Jersey",-75.3104654,39.7476136
"Nijmegen, Netherlands",5.842828099999999,51.8448837
"Rogers, Arkansas",-94.12569529999999,36.3335129
"Beavercreek, Ohio",-84.06326849999999,39.7092262
"Rockwell, Texas",-96.4500618,32.9090739
"Winter Park, Florida",-81.33923519999999,28.5999998
"Wilmington, Del.",-75.5483909,39.744655
"Humble, Texas",-95.26215529999999,29.99883119999999
"Scottsboro, Alabama",-86.03414629999999,34.6723069
"Spring, Texas",-95.41716009999999,30.0799405
"Woodland, California",-121.7732971,38.67851570000001
"Glendale, California",-118.255075,34.1425078
"East Haven, Conn.",-72.8684565,41.2841687
"Keller, Texas",-97.229298,32.9341893
"Braintree, Massachussets",-71.0040013,42.2079017
"Springfield, Pennsylvania",-75.32018780000001,39.9306677
"Xenia, Ohio",-83.9296526,39.6847822
"Savannah, Georgia",-81.091203,32.0808989
"La Romaine, Trinidad and Tobago",-61.49608680000001,10.2344849
"Greensboro, Pennsylvania",-79.9128338,39.7911884
"Buckhannon, W.V.",-80.2320276,38.9939872
"Mentone, California",-117.1344806,34.070013
"Cordova, Tennessee",-89.761545,35.1598391
"Warren Center, Pennsylvania",-76.1807628,41.9378526
"Westampton, New Jersey",-74.7922202,40.0205975
"Davis, California",-121.7405167,38.5449065
"Lorton, Virginia",-77.2277603,38.704282
"Wheaton, Illinois",-88.1070127,41.8661403
"Fairview Heights, Illinois",-89.990382,38.5889386
"Huntington, Virginia",-77.0711396,38.79540310000001
"Ramsey, New Jersey",-74.1409771,41.0573188
"Ponte Vedra Beach, Florida",-81.3852595,30.2400058
"Pickerington, Ohio",-82.7535049,39.8842304
"Fleming Island, Florida",-81.71837330000001,30.0847449
"Pleasanton, California",-121.8757968,37.6604484
"West Chester, Pennsylvania",-75.6054882,39.9606643
"Los Angeles, California",-118.242643,34.0549076
"Melissa, Texas",-96.57276689999999,33.2859472
"Grosse Pointe Park, Michigan",-82.93741589999999,42.3758708
"Yorktown, Virginia",-76.5096731,37.2387556
"Rochester, Michigan",-83.1338214,42.680588
"Kernersville, North Carolina",-80.07365329999999,36.1198588
"Spearfish, S.D.",-103.8593698,44.4908172
"Lenexa, Kan.",-94.73357089999999,38.9536174
"Coppell, Texas",-97.01500779999999,32.9545687
"League City, Texas",-95.0949303,29.5074538
"McKinney, Texas",-96.6389342,33.1983388
"Milford, Ohio",-84.29438209999999,39.1753377
"Algonquin, Illinois",-88.29424929999999,42.1655801
"Mustang, Oklahoma",-97.7244867,35.384226
"Cape Coral, Florida",-81.9495331,26.5628537
"Montgomery, Texas",-95.69633549999999,30.3882613
"Boonton, New Jersey",-74.4087405,40.904019
"St. Peters, Missouri",-90.6298922,38.7874699
"Littleton, Colorado",-105.0166498,39.613321
"Bekkestua, Norway",10.5939371,59.9230472
"Numansdorp, Netherlands",4.438213699999999,51.734768
"Orinda, California",-122.1796888,37.8771476
"Temecula, California",-117.1488156,33.4934243
"Anaheim Hills, California",-117.7490656,33.8508021
"Matthews, North Carolina",-80.72368039999999,35.1168131
"Amsterdam, Netherlands",4.9041389,52.3675734
"Gulfport, Mississippi",-89.0928155,30.3674198
"St-Hubert, Québec",-71.20745959999999,46.8130816
"Conifer, Colorado",-105.3056996,39.5202516
"Dexter, Michigan",-83.8885552,42.33836970000001
"Puebla, Mexico",-98.2062727,19.0414398
"Lakewood, Colorado",-105.0813734,39.7047095
"Saratoga, California",-122.0184265,37.2717475
"Plano, Texas",-96.6988856,33.0198431
"Kansas City, Kan.",-98.4842465,39.011902
"Manteca, California",-121.2160526,37.7974273
"Arvada, Colorado",-105.0874842,39.8027644
"Huntington Station, New York",-73.4115091,40.8534318
"Fresno, California",-119.7871247,36.7377981
"Rowlett, Texas",-96.56388,32.9029017
"Palo Alto, California",-122.1430195,37.4418834
"Lake Travis, Texas",-97.9102647,30.4205138
"Senoia, Georgia",-84.5538165,33.3023411
"Alcaudete, Spain",-4.083601,37.5908541
"Goshen, New York",-74.3243191,41.4020382
"Pinson Valley, Alabama",-86.7295509,33.6309695
"Eagle River, Alabama",-86.902298,32.3182314
"Palm Harbor, Florida",-82.7637127,28.0780718
"Stockholm, Sweden",18.0685808,59.32932349999999
"Medina, Ohio",-81.8552196,41.143245
"Homer Glen, Illinois",-87.9381112,41.6000317
"Aurora, Colorado",-104.8319195,39.7294319
"Woodridge, Illinois",-88.0503406,41.7469749
"Cleveland, Tennessee",-84.8766115,35.1595182
"Westfield, New Jersey",-74.3473717,40.6589912
"Safety Harbor, Florida",-82.6931553,27.9908529
"Cocoa Beach, Florida",-80.6075513,28.3200067
"Fullerton, California",-117.9242123,33.8703645
"Huddersfield, England",-1.785035,53.645792
"Prosper, Texas",-96.78508219999999,33.2480074
"Basking Ridge, New Jersey",-74.5493284,40.7066174
"Flower Mound, Texas",-97.0969552,33.0145673
"Spokane, Washington",-117.4235319,47.6579711
"Chantilly, Virginia",-77.43109919999999,38.8942786
"Maitland, Florida",-81.36312439999999,28.6277767
"Olney, Maryland",-77.066923,39.1531627
"Westlake Village, California",-118.8073729,34.1466467
"Clifton, Virginia",-77.3866535,38.7801142
"West Vancouver, British Columbia",-123.1601981,49.328625099999996
"Caledonia, Michigan",-85.5166864,42.7891985
"Eugendorf, Salzburg",13.1287727,47.86880679999999
"Cornelius, North Carolina",-80.8578093,35.4812139
"Waxahachie, Texas",-96.8483311,32.3865312
"West Orange, New Jersey",-74.23908279999999,40.7985699
"Golden Spring, Jamaica",-76.8014512,18.0901601
"Montego Bay, Jamaica",-77.9228676,18.4713814
"St. Charles, Illinois",-88.3086867,41.9141945
"Albany, Georgia",-84.15574099999999,31.5785074
"Andrews, Texas",-102.5457155,32.31871580000001
"Liberty Hill, Texas",-97.9225161,30.6649119
"Kingston, Jamaica",-76.8099041,18.0178743
"Bremen, Alabama",-86.96921359999999,33.9943281
"Bradenton, Florida",-82.5748194,27.4989278
"London, Ontario",-81.2452768,42.9849233
"Boerne, Texas",-98.7319703,29.79466409999999
"Tallassee, Alabama",-85.8932923,32.5359683
"Signal Mountain, Tennessee",-85.34384879999999,35.1225727
"Tallinn, Estonia",24.7535746,59.43696079999999
"Brockton, Massachussets",-71.0183787,42.0834335
"Stafford, Virginia",-77.4083086,38.4220687
"Town Creek, Alabama",-87.4061342,34.6812011
"Nicosia, Cyprus",33.38227639999999,35.1855659
"Kankakee, Illinois",-87.8611531,41.1200325
"Hobart, Tasmania",147.3257196,-42.8826055
"Portland, Texas",-97.3238805,27.8772463
"Heber City, Utah",-111.4135072,40.5002791
"Reynoldsburg, Ohio",-82.81211909999999,39.9547861
"Aurora, Illinois",-88.32007150000001,41.7605849
"Brussels, Belgium",4.3571696,50.8476424
"San Juan, Trinidad & Tobago",-61.45187070000001,10.6497912
"Richmond, Texas",-95.76078319999999,29.5821811
"Monument, Colorado",-104.872758,39.0916586
"Oakdale, California",-120.8470308,37.7666263
"Estero, Florida",-81.8067523,26.438136
"Brooklyn, New York",-73.9441579,40.6781784
"Nottingham, N.H.",-71.099784,43.1145285
"New Rochelle, New York",-73.7823549,40.9114882
"Yucaipa, California",-117.0430865,34.033625
"Highland, Michigan",-83.6175677,42.6380014
"Rockville, Maryland",-77.1527578,39.0839973
"Derby, Conn.",-73.0889973,41.3206523
"Powell, Tennessee",-84.027655,36.0318578
"Boonsboro, Maryland",-77.6524907,39.5062108
"Bettendorf, Iowa",-90.50725729999999,41.5262641
"Folsom, Louisiana",-90.18730479999999,30.6301889
"Saline, Michigan",-83.7816075,42.1667072
"Berry, Alabama",-87.6000098,33.6598332
"Nairobi, Kenya",36.8219462,-1.2920659
"Claremont, California",-117.7197785,34.0966764
"Borough Green, England",0.305187,51.2913349
"Ephrata, Pennsylvania",-76.17883909999999,40.1798165
"Ottawa, Kan.",-95.2686366,38.615768
"Columbia, Alabama",-85.11159649999999,31.2926762
"Jupiter, Florida",-80.0942087,26.9342246
"Southampton, Pennsylvania",-75.0435916,40.179209
"Halmstad, Sweden",12.8577884,56.6743748
"Rockwall, Texas",-96.4500618,32.9090739
"Eldoret, Kenya",35.2697802,0.5142774999999999
"Treviso, Italy",12.2430437,45.6668893
"Evergreen, Alabama",-86.9545924,31.4341907
"Robbinsville, NJ",-74.6195327,40.2162036
"Hinesville, Georgia",-81.6141099,31.8315028
"Cheyenne, Wyo.",-104.8202462,41.1399814
"Schaumburg, Illinois",-88.0834059,42.0333607
"Port Fortin, Trinidad & Tobago",-61.222503,10.691803
"Zionsville, Indiana",-86.261937,39.9508733
"Cedarburg, Wisconsin",-87.9875898,43.2966716
"Diego Martin, Trinidad & Tobago",-61.5544836,10.7362286
"Cross Roads, Alabama",-87.861244,30.834293
"Lithia Springs, Georgia",-84.6604899,33.7939953
"Herndon, Virginia",-77.3860976,38.9695545
"Bulverde, Texas",-98.42289199999999,29.79793429999999
"Yorkville, Illinois",-88.44729480000001,41.6411409
"Evanston, Illinois",-87.68769689999999,42.0450722
"Middletown, Del.",-75.7163207,39.449556
"Brisbane, Australia",153.0260341,-27.4704528
"John's Creek, Georgia",-84.198579,34.0289259
"St. Ann, Jamaica",-77.2405153,18.3281428
"Cochrane Valley, Trinidad & Tobago",-61.222503,10.691803
"Bremen, Georgia",-85.1455036,33.7212179
"Flossmoor, Illinois",-87.6847684,41.5428123
"Matura, Trinidad & Tobago",-61.0631475,10.6732149
"Clinton, Miss",-90.3217585,32.3415342
"Brevard, North Carolina",-82.7342919,35.2334472
"Roselle, Illinois",-88.07979329999999,41.9847504
"Arab, Alabama",-86.4958219,34.31814970000001
"Moline, Illinois",-90.51513419999999,41.5067003
"Lake Charles, Louisiana",-93.2173758,30.2265949
"Kipkabus, Kenya",35.489269,0.3022349
"Kericho, Kenya",35.286286,-0.3688967
"Carmel, Indiana",-86.1180435,39.978371
"Abbeville, Mississippi",-89.5031367,34.5031591
"Paradise Valley, Arizona",-111.9426452,33.5311541
"Brentwood, California",-121.6957863,37.931868
"Ruston, NA",-92.63792699999999,32.5232053
"St. Elizabeth, Jamaica",-77.69941969999999,18.0788461
"Jamaica, New York",-73.7991953,40.7037439
"NA, NA",NA,NA
"Opelousas, Louisiana",-92.081509,30.5335302
"Elmont, New York",-73.712909,40.700936
"Nakuru, Kenya",36.080026,-0.3030988
"Bekwai, Ghana",-1.5838477,6.453225700000001
"Brampton, Ontario",-79.7624177,43.7315479
"Winnetka, Illinois",-87.735895,42.10808340000001
"Naperville, Illinois",-88.1535352,41.7508391
"Barrington, R.I.",-71.30860899999999,41.7406798
"Kapenguria, Kenya",35.1103736,1.2481932
"Weston, Florida",-80.3997748,26.1003654
"Solon, Ohio",-81.44122589999999,41.3897764
"Wake Forest, North Carolina",-78.50972279999999,35.9798734
"Chesapeake, Virginia",-76.2874927,36.7682088
"Lichtenstein, Germany",9.2559325,48.4338176
"Arcadia, California",-118.0353449,34.1397292
"Orono, Maine",-68.6719411,44.8831125
"O'Fallon, Missouri",-90.69984769999999,38.8106075
"Walpole, Massachussets",-71.2517835,42.1470851
"Pleasant Hill, Iowa",-93.5196138,41.5873903
"Toco, Trinidad and Tobago",-60.94964329999999,10.8311439
"Grand Rapids, Michigan",-85.6680863,42.9633599
"Clinton Corners, New York",-73.76312519999999,41.8298561
"Cabot, Arkansas",-92.0163297,34.9748751
"O’Fallon, Missouri",-90.69984769999999,38.8106075
"Labrea, Trinidad and Tobago",-61.6172831,10.2371321
"Fairview, Alabama",-86.68805189999999,34.2553741
"Ocean Township, New Jersey",-74.0420699,40.2645806
"Nashotah, Wisconsin",-88.40311009999999,43.09480019999999
"Richmond Hill, Georgia",-81.3034433,31.9382652
"Mokena. Ill., NA",-87.8892189,41.5261437
"Trinidad and Tobago, NA",-61.222503,10.691803
"Arlington, Virginia",-77.09098089999999,38.8816208
"Milwaukee, Wisconsin",-87.9064736,43.0389025
"Kekava, Louisiana",-91.5208624,30.5190775
"Steilacoom, Washington",-122.6026274,47.1698197
"Carlisle, Pennsylvania",-77.20027449999999,40.2010241
"Carrollton, Texas",-96.8899636,32.9756415
"Centerville, Ohio",-84.15938179999999,39.6283928
"Lancaster, Texas",-96.7561082,32.5920798
"Purcellville, Virginia",-77.71445589999999,39.1367303
"Cleveland, Ohio",-81.6943605,41.49932
"Montevallo, Alabama",-86.86415579999999,33.1006746
"Bremerton, Washington",-122.6269768,47.5650067
"Lakeville, Minnesota",-93.24271999999999,44.6496868
"Guin, Alabama",-87.91474939999999,33.9656594
"Yeadon, Pennsylvania",-75.2554605,39.9390017
"Papillion, Nebraska",-96.0430244,41.1545263
"Natick, Massachussets",-71.3468091,42.2775281
"Saint Vincent and the Grenadines, NA",-61.287228,12.984305
"Coldwater, Michigan",-85.00052149999999,41.9403263
"Agulezechukwu, Anambra",7.078081399999999,6.0101939
"Dearborn, Missouri",-94.76996079999999,39.5219411
"Ballantine, Missouri",-91.8318334,37.9642529
"Findlay, Ohio",-83.6502309,41.0391283
"Parkton, Maryland",-76.65825889999999,39.6430963
"Spartanburg, South Carolina",-81.9320482,34.9495672
"Iten, Kenya",35.5083136,0.6732353999999999
"Killeen, Texas",-97.72779589999999,31.1171194
"Louisville, Ohio",-81.25955189999999,40.8372809
"Mascoutah, Illinois",-89.793154,38.490327
"Auburn Hills, Michigan",-83.2341028,42.6875323
"Glendora, California",-117.865339,34.1361187
"Wallkill, New York",-74.1840358,41.60564919999999
"Plainfield, Illinois",-88.2120315,41.632223
"Durham, North Carolina",-78.898619,35.9940329
"Soroti, Uganda",33.6063855,1.7131812
"Canton, Michigan",-83.48211599999999,42.3086444
"Amersfoort, The Netherlands",5.387826599999999,52.1561113
"Upland, California",-117.6483876,34.09751
"Minneola, Florida",-81.7461873,28.5744441
"Trans-Nzoia, Kenya",34.9506625,1.0566667
"Binfield, England",-0.7880769999999999,51.43148799999999
"Aberdeen, Scotland",-2.0937528,57.1498891
"Toledo, Ohio",-83.5378674,41.6528052
"Guthrie, Texas",-100.3228034,33.6206613
"Fremont, Nebraska",-96.49814669999999,41.4333909
"Staten Island, New York",-74.1502007,40.5795317
"Keokuk, Iowa",-91.3963966,40.4044731
"Westerly, R.I.",-71.82728709999999,41.3775987
"Lexington, Alabama",-87.3711316,34.96925
"Milton, Illinois",-90.65040429999999,39.5644921
